Punto 1,Punto 2,Distancia (µm)
138.0,110.0,0.631028525504196
138.0,111.0,0.27885659396901474
138.0,112.0,0.4527615266340548
138.0,113.0,0.60181143226097
138.0,114.0,0.7360658937894079
138.0,133.0,0.7419029586138608
138.0,134.0,0.5377769054171071
138.0,135.0,0.355584026637868
138.0,136.0,0.5390751339099217
138.0,137.0,0.33045725896097333
138.0,139.0,0.32674148802991027
138.0,140.0,0.5989532536016481
138.0,163.0,0.5820807504118309
138.0,164.0,0.6020000000000003
138.0,212.0,0.6985957343127712
138.0,213.0,0.492001016259113
138.0,214.0,0.26469794105734956
138.0,215.0,0.27000185184550124
138.0,216.0,0.3066496372083293
138.0,218.0,0.6023794485206148
138.0,219.0,0.4720699100768871
138.0,220.0,0.39118409988137326
138.0,234.0,0.7276297135219262
138.0,235.0,0.6153893076744186
138.0,236.0,0.7228346975623128
139.0,98.0,0.7487282551099562
139.0,101.0,0.723923338482743
139.0,102.0,0.6696484152150289
139.0,103.0,0.5794178112554015
139.0,104.0,0.6420381608596174
139.0,105.0,0.6825613525537466
139.0,106.0,0.6953883806909632
139.0,109.0,0.7052857576897467
139.0,111.0,0.414290960557915
139.0,112.0,0.4382659010235681
139.0,113.0,0.39870415096911144
139.0,114.0,0.46037919153671575
139.0,132.0,0.6360503124753575
139.0,133.0,0.420138072542825
139.0,134.0,0.24351591323771848
139.0,135.0,0.21780725424099143
139.0,137.0,0.6206593268452507
139.0,138.0,0.32674148802991027
139.0,140.0,0.2808647361275532
139.0,141.0,0.5689086042590671
139.0,156.0,0.5280956352783085
139.0,163.0,0.5301792149830094
139.0,211.0,0.7162625217055545
139.0,212.0,0.4929137855649809
139.0,213.0,0.28207268566807375
139.0,214.0,0.25993268359327176
139.0,215.0,0.5246265338314483
139.0,216.0,0.6322230619014145
139.0,220.0,0.5004048361077261
139.0,221.0,0.727013067282838
139.0,234.0,0.7352448571734456
139.0,235.0,0.7260247929650888
140.0,103.0,0.6912712926196197
140.0,104.0,0.6404498419080139
140.0,105.0,0.5786752111504345
140.0,106.0,0.521238908754901
140.0,107.0,0.7338698794745563
140.0,111.0,0.6819999999999999
140.0,112.0,0.6514368733806831
140.0,113.0,0.47835760681732653
140.0,114.0,0.4094703896498501
140.0,115.0,0.6320126581010858
140.0,131.0,0.5920616521951071
140.0,132.0,0.39628903593210835
140.0,133.0,0.23860637040950938
140.0,134.0,0.2591466766138434
140.0,135.0,0.43442490720491594
140.0,138.0,0.5989532536016481
140.0,139.0,0.2808647361275532
140.0,141.0,0.289696392797701
140.0,142.0,0.5567566793492467
140.0,155.0,0.5471096782181796
140.0,156.0,0.277088433537021
140.0,157.0,0.7010862999659885
140.0,163.0,0.5492804383919019
140.0,211.0,0.49452300249836695
140.0,212.0,0.3557878581402125
140.0,213.0,0.2510975905897943
140.0,214.0,0.43891912694709484
140.0,215.0,0.7498746561926198
140.0,220.0,0.649445917686762
140.0,221.0,0.5830137219654441
140.0,233.0,0.6902412621685262
141.0,91.0,0.662107242068836
141.0,92.0,0.7279127694992031
141.0,104.0,0.7193469260377777
141.0,105.0,0.5616342226040005
141.0,106.0,0.4233414697380827
141.0,107.0,0.5720078670787667
141.0,113.0,0.6552755145738315
141.0,114.0,0.5012883401795818
141.0,115.0,0.4123930164297161
141.0,116.0,0.5780112455653439
141.0,117.0,0.7196054474501983
141.0,130.0,0.5107210588961456
141.0,131.0,0.31625464423467387
141.0,132.0,0.21520455385516352
141.0,133.0,0.2817534383108749
141.0,134.0,0.47034561760475635
141.0,135.0,0.6932885402197266
141.0,139.0,0.5689086042590671
141.0,140.0,0.289696392797701
141.0,142.0,0.2715326867984775
141.0,143.0,0.512219679434518
141.0,153.0,0.682771557697009
141.0,154.0,0.5407152670306249
141.0,155.0,0.3188933991163819
141.0,156.0,0.22350391495452607
141.0,157.0,0.5768275305496435
141.0,163.0,0.729913008515398
141.0,211.0,0.4085939304492909
141.0,212.0,0.45055188380474
141.0,213.0,0.47995208094142044
141.0,214.0,0.7114731196608903
141.0,221.0,0.6001708090202322
141.0,222.0,0.7368174807915461
142.0,90.0,0.6492249225037499
142.0,91.0,0.5829922812525049
142.0,105.0,0.7228146373725424
142.0,106.0,0.5501417999025341
142.0,107.0,0.5974788699192632
142.0,114.0,0.7298547800761466
142.0,115.0,0.39527458810300464
142.0,116.0,0.42281083240617184
142.0,117.0,0.5006335985528736
142.0,118.0,0.6746591732126673
142.0,130.0,0.26873406929527927
142.0,131.0,0.20110942295178508
142.0,132.0,0.3525067375242634
142.0,133.0,0.5279024531104208
142.0,134.0,0.7362452037195214
142.0,140.0,0.5567566793492467
142.0,141.0,0.2715326867984775
142.0,143.0,0.2439938523815714
142.0,144.0,0.5393004728349495
142.0,152.0,0.6460038699574485
142.0,153.0,0.4409546461939142
142.0,154.0,0.3619627052611912
142.0,155.0,0.19516403357176246
142.0,156.0,0.38504025763548416
142.0,157.0,0.5120156247615887
142.0,210.0,0.6220128616033596
142.0,211.0,0.4369633851937712
142.0,212.0,0.6115071544961679
142.0,213.0,0.7100197180360557
142.0,221.0,0.6713784327784147
142.0,222.0,0.7357404433630114
142.0,231.0,0.7379214050290182
143.0,89.0,0.6881024633003429
143.0,90.0,0.6403139854789992
143.0,91.0,0.6644885251078455
143.0,115.0,0.5566911172274982
143.0,116.0,0.4585411650004827
143.0,117.0,0.42356227405187996
143.0,118.0,0.5330309559490891
143.0,119.0,0.7035801304755557
143.0,129.0,0.5483621066412229
143.0,130.0,0.22217335573826116
143.0,131.0,0.3664314396991612
143.0,132.0,0.5832752352020443
143.0,141.0,0.512219679434518
143.0,142.0,0.2439938523815714
143.0,144.0,0.2960270257932543
143.0,145.0,0.5724412633624518
143.0,151.0,0.5304658330184894
143.0,152.0,0.4346147719532781
143.0,153.0,0.23104112188093276
143.0,154.0,0.2797320146139872
143.0,155.0,0.29181158304632127
143.0,156.0,0.5782499459576282
143.0,157.0,0.5179160163578648
143.0,158.0,0.6687727566221582
143.0,209.0,0.6401249877953524
143.0,210.0,0.49458366329671666
143.0,211.0,0.5406459100002516
143.0,231.0,0.686892276852783
144.0,88.0,0.6880828438494886
144.0,89.0,0.6622907216623224
144.0,90.0,0.7188838571007142
144.0,116.0,0.6180906082444547
144.0,117.0,0.47642523023030586
144.0,118.0,0.4556862956025778
144.0,119.0,0.5344314736240745
144.0,120.0,0.5877227237396897
144.0,128.0,0.5268861357067577
144.0,129.0,0.3239459831515124
144.0,130.0,0.410396150079408
144.0,131.0,0.628814758096532
144.0,142.0,0.5393004728349495
144.0,143.0,0.2960270257932543
144.0,145.0,0.2830282671395208
144.0,149.0,0.6798411579185243
144.0,150.0,0.45994891020634004
144.0,151.0,0.2577013775671367
144.0,152.0,0.29805033132006403
144.0,153.0,0.22895414388038512
144.0,154.0,0.4372482132610722
144.0,155.0,0.5597231458498032
144.0,157.0,0.6824404735945839
144.0,158.0,0.5558354072924828
144.0,159.0,0.7261356622560277
144.0,207.0,0.6443919614644491
144.0,208.0,0.5004448021510464
144.0,209.0,0.43046021883560864
144.0,210.0,0.5107690280351775
144.0,227.0,0.643205254953658
144.0,229.0,0.737054950461633
144.0,230.0,0.7468500518845802
145.0,81.0,0.688839603971781
145.0,87.0,0.6082836509392637
145.0,88.0,0.6068253455484535
145.0,89.0,0.6754095054113467
145.0,117.0,0.5999483311086048
145.0,118.0,0.4702393007820593
145.0,119.0,0.41396135085295116
145.0,120.0,0.3703741351660506
145.0,121.0,0.5075992513784866
145.0,122.0,0.6951266071731106
145.0,126.0,0.6755634685209081
145.0,127.0,0.481
145.0,128.0,0.24907027120874947
145.0,129.0,0.20303694245136789
145.0,130.0,0.6330639778095102
145.0,143.0,0.5724412633624518
145.0,144.0,0.2830282671395208
145.0,148.0,0.6385264285838136
145.0,149.0,0.41076148797081746
145.0,150.0,0.2344013651837377
145.0,151.0,0.2328797973204201
145.0,152.0,0.4558080736450374
145.0,153.0,0.491248409666637
145.0,154.0,0.7077972873641152
145.0,158.0,0.6599030231784062
145.0,159.0,0.5917313579657578
145.0,206.0,0.6325820104935012
145.0,207.0,0.426126741709553
145.0,208.0,0.38840442839905914
145.0,209.0,0.44921375758095383
145.0,210.0,0.7188490801273935
145.0,227.0,0.6126679361611802
149.0,81.0,0.6696036140882158
149.0,82.0,0.6293210627334827
149.0,83.0,0.6901970733058784
149.0,87.0,0.720501214433397
149.0,119.0,0.6544898776910153
149.0,120.0,0.4806183517095452
149.0,121.0,0.41954737515565527
149.0,122.0,0.43336128115003536
149.0,123.0,0.5595578611725511
149.0,125.0,0.5427798817200209
149.0,126.0,0.30030817504690077
149.0,127.0,0.22572992712531503
149.0,128.0,0.26998703672584
149.0,129.0,0.5453448450292715
149.0,144.0,0.6798411579185243
149.0,145.0,0.41076148797081746
149.0,146.0,0.7230338857895942
149.0,147.0,0.4848680232805624
149.0,148.0,0.23064474847695962
149.0,150.0,0.24340295807569803
149.0,151.0,0.4982388985215827
149.0,152.0,0.7394714328491668
149.0,159.0,0.45244778704288063
149.0,204.0,0.6846349392194353
149.0,205.0,0.454059467470947
149.0,206.0,0.3108134488724706
149.0,207.0,0.1962167169228962
149.0,208.0,0.40901955943450896
149.0,209.0,0.6028797558385917
149.0,224.0,0.6645667761782856
149.0,225.0,0.49306389038338627
149.0,226.0,0.6004015323098367
149.0,227.0,0.6333000868466702
149.0,228.0,0.7324595551974185
149.0,255.0,0.6856070303023444
150.0,118.0,0.6995519994968208
150.0,119.0,0.6056962935333187
150.0,120.0,0.49317035596231845
150.0,121.0,0.5382053511439663
150.0,122.0,0.6409563167642549
150.0,126.0,0.542779881720021
150.0,127.0,0.41371608622339057
150.0,128.0,0.28057797490180875
150.0,129.0,0.4254033380216945
150.0,144.0,0.45994891020634004
150.0,145.0,0.2344013651837377
150.0,147.0,0.7087693559967164
150.0,148.0,0.4434636399976892
150.0,149.0,0.24340295807569803
150.0,151.0,0.25528219679405767
150.0,152.0,0.4966376949044443
150.0,153.0,0.6140659573694018
150.0,158.0,0.6152332890863433
150.0,159.0,0.3765979288312669
150.0,205.0,0.619216440350222
150.0,206.0,0.40071935316378227
150.0,207.0,0.19320455481173332
150.0,208.0,0.219804458553506
150.0,209.0,0.37908442331491277
150.0,225.0,0.5632486129587894
150.0,226.0,0.5618300454763879
150.0,227.0,0.4661351735280229
150.0,228.0,0.61066029836563
150.0,229.0,0.6964000287191265
150.0,255.0,0.7325844661197779
151.0,117.0,0.7143647527698997
151.0,118.0,0.6414047084329829
151.0,119.0,0.6352550668825869
151.0,120.0,0.6022889671909987
151.0,121.0,0.7197624608160667
151.0,127.0,0.6447945409198188
151.0,128.0,0.4486123047799737
151.0,129.0,0.41076148797081746
151.0,130.0,0.6680276940367067
151.0,143.0,0.5304658330184894
151.0,144.0,0.2577013775671367
151.0,145.0,0.2328797973204201
151.0,148.0,0.6930028859968768
151.0,149.0,0.4982388985215827
151.0,150.0,0.25528219679405767
151.0,152.0,0.24865236777477095
151.0,153.0,0.36310053704174
151.0,154.0,0.5699719291333565
151.0,155.0,0.748964618656983
151.0,158.0,0.4273839023641393
151.0,159.0,0.46844957039152035
151.0,206.0,0.6065649182074414
151.0,207.0,0.4120012135904458
151.0,208.0,0.2427447218787671
151.0,209.0,0.22181523843054615
151.0,210.0,0.5163768004083839
151.0,225.0,0.7369192628775557
151.0,226.0,0.648154302616283
151.0,227.0,0.41123837369584093
151.0,228.0,0.5947343944989227
151.0,229.0,0.5660035335578748
151.0,230.0,0.6823672031978091
152.0,128.0,0.6914658342969664
152.0,129.0,0.5875414878968123
152.0,130.0,0.6326080935302676
152.0,142.0,0.6460038699574485
152.0,143.0,0.4346147719532781
152.0,144.0,0.29805033132006403
152.0,145.0,0.4558080736450374
152.0,149.0,0.7394714328491668
152.0,150.0,0.4966376949044443
152.0,151.0,0.24865236777477095
152.0,153.0,0.20669300907384353
152.0,154.0,0.3603553801457668
152.0,155.0,0.5688022503471659
152.0,157.0,0.535956154923143
152.0,158.0,0.2600480724789172
152.0,159.0,0.5915141587485458
152.0,161.0,0.691238019787685
152.0,162.0,0.7193615224628019
152.0,207.0,0.6240713100279487
152.0,208.0,0.3979861806646055
152.0,209.0,0.220204450454572
152.0,210.0,0.2680690209628856
152.0,211.0,0.6958160676500653
152.0,222.0,0.7299376685717763
152.0,226.0,0.7383359668877035
152.0,227.0,0.4224038352098618
152.0,228.0,0.6000208329716563
152.0,229.0,0.45007110549334345
152.0,230.0,0.46157664585635194
152.0,231.0,0.530268799761027
152.0,232.0,0.709809129273497
152.0,253.0,0.6101360504018756
153.0,116.0,0.6779852505770314
153.0,117.0,0.5997907968617058
153.0,118.0,0.6440885032353861
153.0,128.0,0.7402681946429956
153.0,129.0,0.552297926847458
153.0,130.0,0.4411178980726128
153.0,131.0,0.5939730633623044
153.0,141.0,0.682771557697009
153.0,142.0,0.4409546461939142
153.0,143.0,0.23104112188093276
153.0,144.0,0.22895414388038512
153.0,145.0,0.491248409666637
153.0,150.0,0.6140659573694018
153.0,151.0,0.36310053704174
153.0,152.0,0.20669300907384353
153.0,154.0,0.21700230413523255
153.0,155.0,0.3870012919875075
153.0,156.0,0.6820095307251943
153.0,157.0,0.4548681127535759
153.0,158.0,0.4393961765878262
153.0,208.0,0.5732686979070112
153.0,209.0,0.4213359704558822
153.0,210.0,0.30502622838044585
153.0,211.0,0.5648805183399407
153.0,222.0,0.6882623046484532
153.0,227.0,0.6286883170538482
153.0,229.0,0.6376597838973382
153.0,230.0,0.5621538935202708
153.0,231.0,0.5450807279660509
153.0,232.0,0.7415557969566414
154.0,116.0,0.7193066105632561
154.0,117.0,0.7032901250550868
154.0,130.0,0.492293611577481
154.0,131.0,0.5559658262879111
154.0,132.0,0.6962585726581755
154.0,141.0,0.5407152670306249
154.0,142.0,0.3619627052611912
154.0,143.0,0.2797320146139872
154.0,144.0,0.4372482132610722
154.0,145.0,0.7077972873641152
154.0,151.0,0.5699719291333565
154.0,152.0,0.3603553801457668
154.0,153.0,0.21700230413523255
154.0,155.0,0.2218828519737385
154.0,156.0,0.4895559212184035
154.0,157.0,0.2515571505642406
154.0,158.0,0.5044531692833343
154.0,162.0,0.7248786105273078
154.0,209.0,0.5764390687661621
154.0,210.0,0.26068563443350706
154.0,211.0,0.3492620792470893
154.0,212.0,0.6184011642938588
154.0,221.0,0.5394256204519768
154.0,222.0,0.4962509445834842
154.0,229.0,0.69446094202626
154.0,230.0,0.5111682697507741
154.0,231.0,0.40901955943450946
154.0,232.0,0.6024657666623059
155.0,106.0,0.6984275195036346
155.0,115.0,0.5811170278007693
155.0,116.0,0.6132030658762234
155.0,117.0,0.6623239388697949
155.0,130.0,0.42729966065982306
155.0,131.0,0.3937537301410617
155.0,132.0,0.4852793010215869
155.0,133.0,0.600483138814072
155.0,140.0,0.5471096782181796
155.0,141.0,0.3188933991163819
155.0,142.0,0.19516403357176246
155.0,143.0,0.29181158304632127
155.0,144.0,0.5597231458498032
155.0,151.0,0.748964618656983
155.0,152.0,0.5688022503471659
155.0,153.0,0.3870012919875075
155.0,154.0,0.2218828519737385
155.0,156.0,0.29914712099567314
155.0,157.0,0.317970124382779
155.0,158.0,0.7259593652540067
155.0,210.0,0.47335927158977253
155.0,211.0,0.26000000000000006
155.0,212.0,0.4843345950889737
155.0,213.0,0.6315132619351711
155.0,221.0,0.49464734912864955
155.0,222.0,0.5415542447437748
155.0,230.0,0.7034010235989141
155.0,231.0,0.5506078459302955
155.0,232.0,0.721623863241786
155.0,233.0,0.7091078902395599
156.0,106.0,0.6338958905056887
156.0,113.0,0.7460965085027541
156.0,114.0,0.6391619513081177
156.0,115.0,0.6330639778095104
156.0,130.0,0.6534906273237588
156.0,131.0,0.5093888495049731
156.0,132.0,0.43555596655309414
156.0,133.0,0.42296217324957114
156.0,134.0,0.5311732297471325
156.0,135.0,0.7077379458528418
156.0,139.0,0.5280956352783085
156.0,140.0,0.277088433537021
156.0,141.0,0.22350391495452607
156.0,142.0,0.38504025763548416
156.0,143.0,0.5782499459576282
156.0,153.0,0.6820095307251943
156.0,154.0,0.4895559212184035
156.0,155.0,0.29914712099567314
156.0,157.0,0.4273265730094488
156.0,163.0,0.5293061495958645
156.0,210.0,0.6966462516945022
156.0,211.0,0.22556817151362432
156.0,212.0,0.23612920192132103
156.0,213.0,0.3350940166580121
156.0,214.0,0.5875780799178948
156.0,220.0,0.7307708259091904
156.0,221.0,0.38076370625362915
156.0,222.0,0.5372392390732457
156.0,231.0,0.6654081454265492
156.0,233.0,0.5533723881799667
156.0,234.0,0.7104378931335238
157.0,130.0,0.7117092102818396
157.0,131.0,0.7116832160448917
157.0,140.0,0.7010862999659885
157.0,141.0,0.5768275305496435
157.0,142.0,0.5120156247615887
157.0,143.0,0.5179160163578648
157.0,144.0,0.6824404735945839
157.0,152.0,0.535956154923143
157.0,153.0,0.4548681127535759
157.0,154.0,0.2515571505642406
157.0,155.0,0.317970124382779
157.0,156.0,0.4273265730094488
157.0,158.0,0.5709535883064403
157.0,162.0,0.5813811142443486
157.0,163.0,0.677050219703088
157.0,165.0,0.5242537553513564
157.0,209.0,0.722786967231701
157.0,210.0,0.30610455730027936
157.0,211.0,0.20800240383226357
157.0,212.0,0.4555052140206522
157.0,213.0,0.6661771536160634
157.0,221.0,0.30927819192435807
157.0,222.0,0.2468562334639337
157.0,229.0,0.7227205545714056
157.0,230.0,0.443497463352385
157.0,231.0,0.24644674881198989
157.0,232.0,0.4040643513105306
157.0,233.0,0.5084142012178652
157.0,250.0,0.741514666072088
157.0,252.0,0.6286883170538482
157.0,253.0,0.7106229661360516
158.0,143.0,0.6687727566221582
158.0,144.0,0.5558354072924828
158.0,145.0,0.6599030231784062
158.0,150.0,0.6152332890863433
158.0,151.0,0.4273839023641393
158.0,152.0,0.2600480724789172
158.0,153.0,0.4393961765878262
158.0,154.0,0.5044531692833343
158.0,155.0,0.7259593652540067
158.0,157.0,0.5709535883064403
158.0,159.0,0.5366805381230066
158.0,161.0,0.4418653641099285
158.0,162.0,0.5151931676565596
158.0,207.0,0.6736171019206684
158.0,208.0,0.43137222905514
158.0,209.0,0.2362054190741611
158.0,210.0,0.270185121722126
158.0,222.0,0.6861384699898411
158.0,226.0,0.626000798721535
158.0,227.0,0.2970690155502589
158.0,228.0,0.42432299018554254
158.0,229.0,0.1988290723209259
158.0,230.0,0.27727603574777243
158.0,231.0,0.44714650842872533
158.0,232.0,0.576589975632598
158.0,253.0,0.35417086272024095
158.0,254.0,0.5802456376397842
158.0,267.0,0.7244618692519296
158.0,268.0,0.5937011032497748
158.0,269.0,0.6037921827913972
159.0,126.0,0.6863614208272489
159.0,127.0,0.6781777053250866
159.0,128.0,0.6389945226682308
159.0,144.0,0.7261356622560277
159.0,145.0,0.5917313579657578
159.0,147.0,0.694002881838397
159.0,148.0,0.47941839764447924
159.0,149.0,0.45244778704288063
159.0,150.0,0.3765979288312669
159.0,151.0,0.46844957039152035
159.0,152.0,0.5915141587485458
159.0,158.0,0.5366805381230066
159.0,160.0,0.4366474550481203
159.0,161.0,0.5697517003046151
159.0,205.0,0.4933568688079655
159.0,206.0,0.2687787193957141
159.0,207.0,0.2578565492672233
159.0,208.0,0.22578751072634645
159.0,209.0,0.37383552533166226
159.0,224.0,0.5751956188984753
159.0,225.0,0.30427783356662713
159.0,226.0,0.18821530224718722
159.0,227.0,0.24870866490735705
159.0,228.0,0.2844855005092528
159.0,229.0,0.49931252738139886
159.0,253.0,0.7134710926169328
159.0,254.0,0.4688976434148502
159.0,255.0,0.4076787951316575
159.0,256.0,0.657520341890652
159.0,262.0,0.600181639172676
159.0,263.0,0.6604218348903979
159.0,264.0,0.6790117819301815
160.0,159.0,0.4366474550481203
160.0,161.0,0.4783513353174631
160.0,169.0,0.6267702928505783
160.0,170.0,0.677089358947547
160.0,205.0,0.6342318188170633
160.0,206.0,0.5540081226841357
160.0,207.0,0.668123491579214
160.0,208.0,0.6456260527580965
160.0,209.0,0.7156591367403898
160.0,223.0,0.742008760056106
160.0,224.0,0.5442067621777593
160.0,225.0,0.40988778952293775
160.0,226.0,0.2516227334721568
160.0,227.0,0.5038223893397356
160.0,228.0,0.3346415993268021
160.0,229.0,0.6039288037509059
160.0,253.0,0.7200694410957877
160.0,254.0,0.24922680433693314
160.0,255.0,0.27181059581995703
160.0,256.0,0.4606625663107434
160.0,257.0,0.6703916765593082
160.0,258.0,0.5000489975992353
160.0,259.0,0.6103589108057651
160.0,260.0,0.6623141248682529
160.0,261.0,0.4149180642006321
160.0,262.0,0.26112257658042515
160.0,263.0,0.22378561169118957
160.0,264.0,0.3036445290137796
160.0,265.0,0.4860390930779128
160.0,266.0,0.47810459106768655
160.0,267.0,0.4933153149862671
160.0,268.0,0.6140570006115067
160.0,292.0,0.7404437858473796
160.0,298.0,0.7283934376420479
161.0,152.0,0.691238019787685
161.0,158.0,0.4418653641099285
161.0,159.0,0.5697517003046151
161.0,160.0,0.4783513353174631
161.0,162.0,0.5333413541063546
161.0,169.0,0.5062696909750771
161.0,171.0,0.5657428744579996
161.0,208.0,0.6408346120490059
161.0,209.0,0.5581863488119355
161.0,210.0,0.671726879021526
161.0,226.0,0.5119941405914719
161.0,227.0,0.3946454104636209
161.0,228.0,0.2872716484444643
161.0,229.0,0.24324884377936898
161.0,230.0,0.4893761334597345
161.0,231.0,0.7163413990549478
161.0,232.0,0.7293949547398859
161.0,253.0,0.24803225596683992
161.0,254.0,0.2306729286240586
161.0,255.0,0.7132524097400582
161.0,262.0,0.7349510187760814
161.0,263.0,0.5745293726172754
161.0,264.0,0.3947708195903037
161.0,266.0,0.5900000000000002
161.0,267.0,0.2838097954616791
161.0,268.0,0.20948030933717857
161.0,269.0,0.3994220825142247
161.0,270.0,0.6516149169563262
161.0,292.0,0.4328429276307981
161.0,298.0,0.7244397835569223
161.0,299.0,0.7402594139894475
161.0,300.0,0.6730497752766882
162.0,152.0,0.7193615224628019
162.0,154.0,0.7248786105273078
162.0,157.0,0.5813811142443486
162.0,158.0,0.5151931676565596
162.0,161.0,0.5333413541063546
162.0,165.0,0.48908281507327583
162.0,166.0,0.5881921454762891
162.0,171.0,0.5009830336448529
162.0,172.0,0.5179999999999998
162.0,210.0,0.506035571872176
162.0,221.0,0.6901920022718316
162.0,222.0,0.48067660646218263
162.0,227.0,0.736609801726803
162.0,229.0,0.48185993815630684
162.0,230.0,0.25785654926722346
162.0,231.0,0.33636289926209173
162.0,232.0,0.22812277396174221
162.0,233.0,0.735592958095712
162.0,252.0,0.2644862945409458
162.0,253.0,0.29195376346264146
162.0,267.0,0.6854057192641451
162.0,268.0,0.4828923275431076
162.0,269.0,0.2646148144001012
162.0,270.0,0.2698981289301573
162.0,271.0,0.4669700204509921
162.0,272.0,0.7446643539206101
162.0,291.0,0.6630422309325399
162.0,292.0,0.6103277807866851
162.0,300.0,0.7484069748472417
162.0,301.0,0.718949928715484
163.0,134.0,0.7284023613360955
163.0,135.0,0.7391846859885557
163.0,138.0,0.5820807504118309
163.0,139.0,0.5301792149830094
163.0,140.0,0.5492804383919019
163.0,141.0,0.729913008515398
163.0,156.0,0.5293061495958645
163.0,157.0,0.677050219703088
163.0,164.0,0.5800086206255908
163.0,165.0,0.5524970588157005
163.0,166.0,0.7260337457721918
163.0,167.0,0.6281942374775499
163.0,211.0,0.5385109098244897
163.0,212.0,0.2975533565597938
163.0,213.0,0.30204138789245427
163.0,214.0,0.33061911620473494
163.0,215.0,0.4970965700947855
163.0,216.0,0.7396350451405074
163.0,219.0,0.7053453055064595
163.0,220.0,0.27253073221198404
163.0,221.0,0.37368703482994936
163.0,222.0,0.5555150763030647
163.0,233.0,0.2683654225119176
163.0,234.0,0.215455331797568
163.0,235.0,0.327282752371707
163.0,244.0,0.5955098655773893
163.0,247.0,0.7270502045938781
163.0,249.0,0.4542510319195766
163.0,250.0,0.43698626980718736
164.0,136.0,0.6429696726907109
164.0,137.0,0.7133932996601523
164.0,138.0,0.6020000000000003
164.0,163.0,0.5800086206255908
164.0,167.0,0.6682469603372693
164.0,214.0,0.5787443304257939
164.0,215.0,0.33200150602068085
164.0,216.0,0.46824139073772636
164.0,217.0,0.7288195935895249
164.0,218.0,0.48625199228383625
164.0,219.0,0.26217932794177357
164.0,220.0,0.36076169419715287
164.0,234.0,0.5178580886690871
164.0,235.0,0.2851596044323252
164.0,236.0,0.3024202374180667
164.0,237.0,0.5430377519104909
164.0,240.0,0.5682904187121228
164.0,242.0,0.27382658746001964
164.0,243.0,0.5605898679070106
164.0,244.0,0.2762933223948781
164.0,245.0,0.4437172523127761
164.0,246.0,0.6402507321354656
164.0,247.0,0.5300905583011265
164.0,248.0,0.662185774537629
164.0,249.0,0.4604628106590151
164.0,250.0,0.6925467493245491
165.0,157.0,0.5242537553513564
165.0,162.0,0.48908281507327583
165.0,163.0,0.5524970588157005
165.0,166.0,0.2838097954616789
165.0,167.0,0.4915658653730956
165.0,172.0,0.7189228053136166
165.0,210.0,0.7014513525541168
165.0,211.0,0.5780008650512556
165.0,212.0,0.5889830218266057
165.0,221.0,0.37375526752140864
165.0,222.0,0.27768327281274935
165.0,230.0,0.6055873182291716
165.0,231.0,0.44091949378542994
165.0,232.0,0.30294884056553173
165.0,233.0,0.2887369044649468
165.0,234.0,0.4565610583481687
165.0,235.0,0.6814726700316013
165.0,247.0,0.7436161644289343
165.0,249.0,0.5442288121737034
165.0,250.0,0.2877672670753227
165.0,251.0,0.4918465207765531
165.0,252.0,0.29076622912573613
165.0,269.0,0.7193754235446191
165.0,270.0,0.5434822904198444
165.0,271.0,0.44728179037380905
165.0,272.0,0.5801043009666452
165.0,273.0,0.7479204503154064
165.0,291.0,0.6783487303739869
166.0,162.0,0.5881921454762891
166.0,163.0,0.7260337457721918
166.0,165.0,0.2838097954616789
166.0,167.0,0.3439956395072474
166.0,168.0,0.5572297551279902
166.0,172.0,0.5757308398896138
166.0,173.0,0.5714201606523873
166.0,221.0,0.6468825241108308
166.0,222.0,0.557953403072335
166.0,231.0,0.6776916703044237
166.0,232.0,0.4953806617137976
166.0,233.0,0.505277151670249
166.0,234.0,0.5567369217143764
166.0,235.0,0.7308960254372708
166.0,244.0,0.7481824643761705
166.0,247.0,0.6038683631388547
166.0,249.0,0.510185260469175
166.0,250.0,0.30750934945136216
166.0,251.0,0.23832121181296484
166.0,252.0,0.32378542277255173
166.0,269.0,0.7395302563113966
166.0,270.0,0.4990160318065945
166.0,271.0,0.27324897072084275
166.0,272.0,0.3010863663469338
166.0,273.0,0.472978857878447
166.0,274.0,0.7217340230306455
166.0,290.0,0.658256029216596
166.0,291.0,0.4496721027593329
166.0,302.0,0.6984969577600179
167.0,163.0,0.6281942374775499
167.0,164.0,0.6682469603372693
167.0,165.0,0.4915658653730956
167.0,166.0,0.3439956395072474
167.0,168.0,0.3239382657235785
167.0,173.0,0.704846082488936
167.0,220.0,0.7040063920164361
167.0,221.0,0.7366966811381738
167.0,222.0,0.7447932599050558
167.0,233.0,0.5289158723275379
167.0,234.0,0.4136725758374611
167.0,235.0,0.4849267985995412
167.0,242.0,0.7196867374073249
167.0,244.0,0.4184017208377611
167.0,245.0,0.5267076988235502
167.0,246.0,0.7003434871546961
167.0,247.0,0.2637612556839988
167.0,248.0,0.48633321909982613
167.0,249.0,0.2282191928826321
167.0,250.0,0.24936920419330066
167.0,251.0,0.2142008403344863
167.0,252.0,0.6570007610345672
167.0,271.0,0.5972352970145016
167.0,272.0,0.4651300893298562
167.0,273.0,0.41889616851912104
167.0,274.0,0.571192611997039
167.0,275.0,0.5958825387607861
167.0,290.0,0.6544982811283767
167.0,291.0,0.7003456289575882
168.0,166.0,0.5572297551279902
168.0,167.0,0.3239382657235785
168.0,173.0,0.6086443953574207
168.0,174.0,0.5085528487777845
